po_line_id,po_id,part_id,ordered_qty,unit_price
10256,3668,113,295,692.81
10257,3668,131,52,491.13
10258,3668,7,81,567.81
10259,3669,77,10,111.41
10260,3669,125,45,605.36
10261,3670,65,24,462.43
10262,3670,61,177,477.1
10263,3670,40,288,48.71
10264,3671,153,139,535.82
10265,3671,157,330,548.74
10266,3671,108,11,251.9
10267,3671,1,10,282.53
10268,3671,151,15,580.52
10269,3672,38,122,452.1
10270,3672,18,264,2.13
10271,3672,116,25,545.89
10272,3672,197,16,362.32
10273,3672,54,58,619.05
10274,3673,150,976,404.38
10275,3673,158,112,38.38
10276,3673,156,107,705.24
10277,3673,180,1020,461.39
10278,3673,181,1276,194.56
10279,3673,103,1034,565.34
10280,3674,75,11,258.54
10281,3674,59,1182,616.5
10282,3675,55,112,100.39
10283,3675,71,276,162.94
10284,3676,176,1095,428.27
10285,3676,141,61,423.05
10286,3677,171,11,668.87
10287,3677,35,868,216.87
10288,3677,170,654,200.92
10289,3677,161,1380,273.92
10290,3677,127,367,352.55
10291,3678,185,215,238.64
10292,3678,200,71,61.4
10293,3678,153,27,414.73
10294,3678,14,10,643.46
10295,3679,21,1285,196.99
10296,3679,42,740,46.71
10297,3680,95,6,102.8
10298,3680,57,13,444.48
10299,3680,162,90,344.79
10300,3680,1,115,330.84
10301,3680,158,20,40.62
10302,3681,117,97,223.75
10303,3681,4,56,546.33
10304,3681,146,131,586.22
10305,3681,149,19,488.38
10306,3681,196,865,51.52
10307,3682,87,139,535.87
10308,3682,114,7,390.6
10309,3683,92,134,210.68
10310,3684,63,582,476.71
10311,3684,13,1219,218.05
10312,3685,53,136,153.44
10313,3685,136,55,310.5
10314,3685,118,56,550.54
10315,3685,41,33,150.46
10316,3685,170,53,262.45
10317,3686,39,103,58.2
10318,3686,140,5,124.07
10319,3687,20,186,472.16
10320,3687,177,743,400.68
10321,3687,32,602,610.58
10322,3688,67,56,220.02
10323,3688,49,120,393.03
10324,3689,73,153,173.71
10325,3689,15,53,668.23
10326,3689,56,507,539.14
10327,3689,195,731,209.54
10328,3690,30,230,259.1
10329,3691,50,11,33.25
10330,3691,84,183,298.6
10331,3692,79,73,220.74
10332,3692,70,252,521.64
10333,3692,7,372,753.21
10334,3692,173,558,369.92
10335,3693,54,579,615.81
10336,3693,115,112,348.64
10337,3693,174,132,302.04
10338,3693,134,1086,170.12
10339,3693,125,420,649.85
10340,3693,53,8,155.57
10341,3694,158,28,41.83
10342,3695,104,1493,65.0
10343,3695,78,11,652.78
10344,3695,35,79,185.57
10345,3696,123,283,578.32
10346,3696,16,71,507.77
10347,3696,76,122,73.74
10348,3696,36,70,271.68
10349,3697,51,478,570.12
10350,3697,163,277,575.21
10351,3698,200,509,65.82
10352,3698,115,136,357.25
10353,3698,11,122,237.56
10354,3698,30,497,291.4
10355,3698,63,13,557.18
10356,3699,173,110,361.8
10357,3699,115,285,286.43
10358,3699,56,67,538.61
10359,3699,26,43,549.46
10360,3699,6,15,562.0
10361,3700,35,6,241.84
10362,3701,110,284,617.95
10363,3701,158,530,43.71
10364,3701,165,259,59.45
10365,3702,83,29,169.02
10366,3702,127,62,371.33
10367,3702,41,378,157.19
10368,3702,197,25,372.99
10369,3703,170,15,215.19
10370,3703,19,686,425.5
10371,3703,161,16,284.07
10372,3704,164,520,516.57
10373,3704,55,123,89.76
10374,3704,11,1347,194.48
10375,3705,19,233,562.95
10376,3705,58,334,392.23
10377,3706,170,749,205.99
10378,3706,83,63,187.05
10379,3707,21,529,228.05
10380,3707,113,20,612.22
10381,3707,141,639,359.34
10382,3708,180,70,437.25
10383,3708,42,290,37.93
10384,3708,188,61,231.71
10385,3708,36,25,298.44
10386,3709,135,13,121.2
10387,3710,92,16,229.86
10388,3711,81,144,656.57
10389,3712,46,616,161.52
10390,3712,19,28,532.05
10391,3713,122,8,202.13
10392,3713,159,6,277.22
10393,3713,102,198,639.88
10394,3714,88,20,782.68
10395,3714,44,6,347.47
10396,3715,90,9,61.31
10397,3715,88,10,715.0
10398,3716,7,847,597.06
10399,3716,109,11,378.96
10400,3716,138,11,414.18
10401,3716,192,48,580.22
10402,3716,104,33,82.93
10403,3717,129,42,669.01
10404,3717,81,13,554.23
10405,3717,13,10,273.12
10406,3717,20,525,474.07
10407,3717,52,82,492.36
10408,3717,104,145,69.76
10409,3717,124,39,636.2
10410,3717,36,12,257.82
10411,3718,35,11,214.01
10412,3719,134,429,147.14
10413,3719,55,708,98.46
10414,3720,196,547,47.8
10415,3720,109,199,386.85
10416,3720,35,143,223.64
10417,3720,4,103,570.61
10418,3720,134,100,141.34
10419,3721,16,98,464.61
10420,3721,25,848,201.7
10421,3722,108,653,316.6
10422,3723,92,93,213.28
10423,3723,118,745,538.23
10424,3723,49,101,407.63
10425,3724,145,15,556.9
10426,3725,180,404,390.32
10427,3725,153,166,520.68
10428,3725,118,70,508.93
10429,3725,187,200,628.33
10430,3725,15,26,588.69
10431,3726,147,258,67.86
10432,3726,53,53,159.05
10433,3726,7,52,717.58
10434,3726,79,66,225.01
10435,3726,24,200,233.54
10436,3727,36,9,283.33
10437,3727,43,1475,734.25
10438,3728,183,26,296.74
10439,3728,125,63,595.84
10440,3728,108,24,311.46
10441,3728,129,220,754.33
10442,3728,37,948,556.11
10443,3728,161,1342,232.85
10444,3728,90,9,53.57
10445,3729,19,669,568.56
10446,3729,49,13,453.8
10447,3729,148,24,333.84
10448,3729,8,1471,578.81
10449,3729,121,13,150.41
10450,3730,169,657,50.84
10451,3730,3,200,405.18
10452,3730,59,487,553.92
10453,3730,40,30,60.38
10454,3731,163,32,558.92
10455,3732,8,14,557.87
10456,3732,194,126,209.1
10457,3732,135,498,128.33
10458,3732,74,84,286.89
10459,3733,101,570,28.05
10460,3733,50,123,31.14
10461,3734,86,1355,380.38
10462,3734,183,669,317.35
10463,3735,186,118,659.17
10464,3735,69,73,301.19
10465,3735,181,21,173.5
10466,3735,179,518,229.36
10467,3735,58,11,343.75
10468,3735,102,11,637.88
10469,3736,77,475,120.32
10470,3736,82,20,331.6
10471,3736,85,8,486.76
10472,3736,180,7,363.25
10473,3736,34,887,82.0
10474,3737,21,138,187.02
10475,3737,18,115,1.69
10476,3738,60,12,81.11
10477,3738,174,704,282.92
10478,3738,185,54,283.51
10479,3739,84,9,340.57
10480,3739,116,65,538.53
10481,3740,8,5,437.48
10482,3741,91,9,279.87
10483,3741,70,39,480.07
10484,3742,57,117,558.24
10485,3743,69,79,377.56
10486,3744,198,111,196.71
10487,3745,52,18,517.52
10488,3745,61,415,537.64
10489,3745,124,29,727.93
10490,3746,119,18,576.72
10491,3747,63,1001,535.78
10492,3747,32,575,612.43
10493,3747,137,64,287.52
10494,3747,184,71,259.57
10495,3747,94,72,559.58
10496,3748,35,25,224.73
10497,3748,66,267,635.12
10498,3749,37,255,574.78
10499,3749,99,38,226.5
10500,3749,194,8,208.93
10501,3749,197,871,342.13
10502,3750,136,6,311.71
10503,3750,157,99,682.82
10504,3750,100,178,403.83
10505,3751,112,300,414.92
10506,3751,104,16,77.2
10507,3751,190,705,268.52
10508,3752,27,101,189.72
10509,3753,10,80,527.9
10510,3753,45,12,417.16
10511,3754,40,14,54.1
10512,3754,12,107,153.3
10513,3754,39,955,54.29
10514,3755,77,60,126.32
10515,3755,59,942,698.28
10516,3755,197,334,352.7
10517,3756,99,19,251.23
10518,3756,105,62,525.05
10519,3756,173,13,465.94
10520,3757,127,753,296.97
10521,3757,128,71,378.31
10522,3757,199,1443,635.72
10523,3757,105,17,393.87
10524,3757,124,288,757.09
10525,3757,185,8,247.05
10526,3757,165,74,75.74
10527,3758,37,117,519.57
10528,3759,37,59,497.53
10529,3760,111,144,603.16
10530,3760,124,22,725.79
10531,3760,121,7,188.9
10532,3761,170,70,239.4
10533,3761,41,8,127.81
10534,3761,173,62,343.34
10535,3762,156,813,604.13
10536,3762,116,7,570.79
10537,3762,135,6,124.17
10538,3763,125,918,565.54
10539,3763,59,368,738.81
10540,3764,80,6,83.11
10541,3764,119,392,683.86
10542,3764,107,978,534.55
10543,3765,3,562,446.36
10544,3765,1,7,256.46
10545,3765,133,92,217.07
10546,3765,29,176,184.75
10547,3765,20,206,465.23
10548,3766,91,20,277.19
10549,3766,52,12,631.44
10550,3767,78,12,664.77
10551,3767,113,69,622.9
10552,3767,103,22,614.73
10553,3767,7,70,581.2
10554,3768,196,1332,49.05
10555,3768,95,7,111.56
10556,3768,123,11,756.64
10557,3769,42,29,36.35
10558,3770,117,72,226.48
10559,3770,92,1218,166.75
10560,3770,88,85,691.27
10561,3771,26,26,549.2
10562,3772,118,21,429.71
10563,3772,9,5,502.79
10564,3772,50,9,33.42
10565,3772,71,567,186.34
10566,3772,26,147,460.43
10567,3772,31,1227,330.05
10568,3772,101,10,27.47
10569,3773,169,64,48.5
10570,3773,74,606,262.36
10571,3773,22,47,84.91
10572,3773,154,12,62.62
10573,3774,44,616,357.37
10574,3775,83,92,176.31
10575,3776,51,44,557.65
10576,3776,136,11,295.71
10577,3776,156,1055,590.38
10578,3776,60,230,80.46
10579,3776,49,102,473.77
10580,3777,94,122,565.27
10581,3777,106,477,55.21
10582,3777,132,548,666.15
10583,3778,137,533,362.18
10584,3778,134,62,173.82
10585,3779,112,565,382.19
10586,3779,90,298,54.2
10587,3779,37,75,674.08
10588,3779,31,105,290.28
10589,3779,98,11,372.24
10590,3779,56,1426,506.5
10591,3779,177,875,414.22
10592,3780,41,148,151.41
10593,3780,38,57,573.5
10594,3780,13,104,244.47
10595,3780,94,32,617.34
10596,3781,115,19,362.9
10597,3781,63,9,601.46
10598,3781,171,9,564.39
10599,3781,138,14,402.1
10600,3782,187,27,644.41
10601,3782,168,11,577.74
10602,3782,158,723,45.68
10603,3783,112,13,397.37
10604,3783,180,148,360.64
10605,3784,50,99,40.1
10606,3785,88,61,783.81
10607,3785,176,13,580.6
10608,3786,31,13,287.07
10609,3786,18,321,1.82
10610,3787,101,29,28.22
10611,3788,161,270,297.16
10612,3788,25,126,218.39
10613,3788,159,30,318.56
10614,3789,183,52,271.3
10615,3790,150,26,351.34
10616,3790,48,1374,594.62
10617,3791,187,298,602.51
10618,3792,97,443,77.74
10619,3792,58,285,414.3
10620,3792,152,13,743.79
10621,3792,5,5,518.91
10622,3792,115,486,328.03
10623,3792,71,1253,178.97
10624,3792,34,52,101.48
10625,3793,200,373,63.47
10626,3793,176,61,456.67
10627,3793,51,14,453.42
10628,3793,19,151,589.44
10629,3793,74,58,287.33
10630,3793,17,85,228.9
10631,3793,118,1182,472.64
10632,3794,136,53,335.69
10633,3794,175,26,386.87
10634,3795,117,27,254.02
10635,3795,183,132,315.84
10636,3795,20,11,482.55
10637,3795,58,7,454.02
10638,3795,37,40,539.54
10639,3796,22,59,80.23
10640,3797,86,1473,344.91
10641,3797,144,26,558.37
10642,3797,58,13,334.68
10643,3798,136,10,359.54
10644,3799,57,42,553.7
10645,3799,163,7,639.27
10646,3799,100,13,389.06
10647,3800,148,45,429.73
10648,3800,152,113,559.66
10649,3800,18,45,1.63
10650,3800,168,705,601.55
10651,3800,52,64,557.7
10652,3801,78,539,656.96
10653,3802,184,20,321.67
10654,3802,113,349,633.6
10655,3802,128,219,444.98
10656,3803,114,27,327.21
10657,3804,27,12,222.56
10658,3804,138,201,524.63
10659,3804,5,1283,503.01
10660,3804,187,289,575.1
10661,3804,194,37,197.33
10662,3804,131,24,584.46
10663,3804,158,46,44.15
10664,3804,174,72,276.38
10665,3805,102,69,654.86
10666,3805,116,1257,547.38
10667,3805,82,9,414.37
10668,3805,100,13,390.35
10669,3806,5,56,536.57
10670,3807,188,14,243.34
10671,3807,86,25,399.61
10672,3807,28,1058,458.13
10673,3807,1,77,296.03
10674,3807,6,60,757.83
10675,3808,34,54,105.01
10676,3808,3,669,378.9
10677,3809,95,329,105.68
10678,3809,128,34,490.15
10679,3810,39,408,60.79
10680,3810,167,125,445.23
10681,3810,84,29,342.05
10682,3810,139,118,197.68
10683,3810,151,28,580.24
10684,3810,25,53,200.48
10685,3810,160,530,81.86
10686,3810,149,280,542.84
10687,3811,124,1413,582.23
10688,3811,143,727,571.25
10689,3811,157,20,535.87
10690,3811,78,102,712.21
10691,3811,27,27,169.82
10692,3811,178,30,529.44
10693,3812,39,32,45.28
10694,3813,148,1191,400.93
10695,3814,42,457,46.22
10696,3815,123,135,638.6
10697,3816,127,11,371.23
10698,3816,169,502,45.14
10699,3817,112,9,347.9
10700,3818,32,232,591.71
10701,3818,118,510,534.96
10702,3818,136,9,307.04
10703,3819,104,195,78.61
10704,3819,157,13,555.55
10705,3820,59,57,638.93
10706,3820,136,629,321.96
10707,3820,74,245,289.32
10708,3820,78,132,711.1
10709,3820,80,583,95.65
10710,3821,66,405,592.79
10711,3821,165,72,66.36
10712,3822,86,572,404.71
10713,3823,139,12,218.64
10714,3823,193,12,463.93
10715,3823,56,540,532.38
10716,3823,19,14,489.17
10717,3823,59,5,553.74
10718,3824,111,101,751.55
10719,3824,16,9,573.75
10720,3824,120,693,448.51
10721,3825,74,253,274.43
10722,3825,9,394,520.0
10723,3825,14,12,568.48
10724,3825,87,30,582.58
10725,3826,67,660,194.47
10726,3827,29,1263,186.04
10727,3827,109,195,454.26
10728,3827,111,249,733.72
10729,3828,154,80,63.77
10730,3828,83,122,200.57
10731,3829,128,216,402.86
10732,3829,91,43,286.05
10733,3830,54,198,630.95
10734,3830,141,44,385.66
10735,3830,137,47,356.36
10736,3830,23,234,546.79
10737,3831,47,956,470.06
10738,3831,80,64,86.73
10739,3831,166,189,47.0
10740,3832,24,62,203.8
10741,3833,168,12,573.94
10742,3833,109,512,380.6
10743,3834,182,72,579.7
10744,3834,152,26,582.98
10745,3835,171,110,606.52
10746,3835,125,1411,564.22
10747,3836,74,218,233.31
10748,3837,57,1388,447.1
10749,3837,102,263,615.76
10750,3838,18,72,1.84
10751,3839,176,215,493.36
10752,3839,190,663,248.18
10753,3840,70,179,444.93
10754,3840,85,279,549.46
10755,3840,160,809,91.45
10756,3840,94,30,624.54
10757,3840,179,75,187.69
10758,3841,64,27,428.35
10759,3841,93,91,171.55
10760,3841,35,24,187.06
10761,3841,154,955,54.9
10762,3842,87,13,522.19
10763,3842,174,902,249.63
10764,3843,66,42,505.16
10765,3843,147,121,69.48
10766,3843,145,10,463.18
10767,3843,57,64,551.99
10768,3843,164,6,530.83
10769,3843,182,1256,592.0
10770,3843,157,26,509.41
10771,3844,145,115,465.72
10772,3845,105,15,439.5
10773,3845,166,27,43.36
10774,3846,193,661,364.79
10775,3846,140,330,150.7
10776,3847,194,12,198.37
10777,3847,200,125,55.9
10778,3847,106,17,71.08
10779,3848,127,1235,327.26
10780,3849,136,136,303.45
10781,3849,185,8,229.36
10782,3849,194,118,214.5
10783,3849,19,72,549.41
10784,3850,76,221,87.42
10785,3850,174,34,294.04
10786,3850,44,194,303.57
10787,3850,124,85,724.43
10788,3851,178,67,506.52
10789,3851,98,102,398.4
10790,3852,95,138,101.03
10791,3852,55,56,91.19
10792,3852,28,258,517.5
10793,3853,49,27,477.7
10794,3853,180,719,360.55
10795,3854,89,235,62.88
10796,3854,97,27,86.78
10797,3854,140,704,118.93
10798,3855,10,7,551.99
10799,3855,141,490,375.3
10800,3855,48,566,738.8
10801,3855,37,14,581.27
10802,3855,140,146,138.15
10803,3855,31,782,315.05
10804,3855,145,12,535.25
10805,3855,69,682,291.0
10806,3856,37,595,663.58
10807,3856,193,300,409.31
10808,3856,60,500,75.56
10809,3857,116,248,596.14
10810,3857,81,17,623.45
10811,3857,171,203,667.42
10812,3858,131,15,586.2
10813,3858,43,540,644.53
10814,3858,47,99,395.76
10815,3858,115,812,281.51
10816,3859,81,11,587.97
10817,3859,16,118,427.84
10818,3859,116,380,500.27
10819,3859,113,18,596.68
10820,3860,23,6,571.17
10821,3860,89,269,76.99
10822,3860,77,338,114.54
10823,3860,97,568,91.07
10824,3861,170,152,198.25
10825,3862,148,23,453.68
10826,3862,66,409,494.15
10827,3862,147,166,77.14
10828,3863,46,356,142.67
10829,3863,2,1146,565.02
10830,3863,47,621,474.15
10831,3864,106,71,54.25
10832,3864,18,10,2.03
10833,3864,40,62,52.81
10834,3865,122,1120,187.22
10835,3865,58,49,395.88
10836,3865,4,20,537.89
10837,3866,142,69,712.62
10838,3866,79,846,220.41
10839,3866,93,430,157.44
10840,3867,109,13,396.55
10841,3867,130,13,25.51
10842,3868,176,486,521.91
10843,3868,41,187,168.35
10844,3868,25,137,238.17
10845,3868,116,62,498.48
10846,3869,78,46,706.09
10847,3870,116,37,539.96
10848,3871,172,602,74.85
10849,3871,162,376,338.66
10850,3872,163,244,613.47
10851,3873,172,141,78.33
10852,3873,166,1246,37.99
10853,3874,7,15,766.65
10854,3874,114,553,406.54
10855,3874,23,487,592.03
10856,3875,8,1176,486.92
10857,3876,77,954,129.21
10858,3877,164,1016,525.17
10859,3878,75,6,211.96
10860,3878,162,57,362.7
10861,3878,62,11,491.42
10862,3878,117,12,219.98
10863,3879,199,84,680.92
10864,3879,148,13,343.16
10865,3880,106,133,68.2
10866,3880,105,10,527.29
10867,3880,127,12,277.36
10868,3881,172,291,70.49
10869,3881,111,1344,652.51
10870,3882,62,1086,525.71
10871,3882,55,42,90.13
10872,3882,112,1223,362.11
10873,3882,21,19,216.6
10874,3882,141,1052,413.74
10875,3883,66,402,561.11
10876,3883,173,26,428.25
10877,3883,30,107,275.34
10878,3884,15,11,653.6
10879,3884,153,59,500.73
10880,3884,75,778,229.29
10881,3884,105,71,388.93
10882,3885,173,232,368.28
10883,3885,148,25,352.7
10884,3885,149,14,541.25
10885,3885,23,190,682.93
10886,3885,39,13,59.76
10887,3886,77,25,108.7
10888,3886,125,187,681.41
10889,3887,109,28,420.52
10890,3887,100,19,389.12
10891,3887,124,149,607.4
10892,3888,185,56,265.81
10893,3888,45,37,375.74
10894,3888,124,291,701.14
10895,3889,88,346,753.26
10896,3889,57,1492,569.97
10897,3889,4,8,715.81
10898,3889,141,990,343.51
10899,3890,163,235,576.32
10900,3891,48,666,629.39
10901,3891,125,222,549.29
10902,3891,14,8,581.37
10903,3891,62,42,447.44
10904,3891,41,94,171.72
10905,3892,146,11,456.75
10906,3892,78,74,734.35
10907,3892,5,60,532.97
10908,3892,138,94,480.25
10909,3893,116,692,438.03
10910,3893,155,130,266.56
10911,3893,48,86,633.36
10912,3893,44,1116,315.7
10913,3893,119,19,688.09
10914,3894,19,15,499.56
10915,3894,154,9,53.54
10916,3894,52,1471,568.06
10917,3894,82,26,459.19
10918,3894,31,57,320.98
10919,3894,119,33,686.1
10920,3895,71,26,177.87
10921,3895,85,41,520.83
10922,3896,166,39,47.33
10923,3896,119,63,651.79
10924,3896,35,1128,214.87
10925,3897,177,267,411.02
10926,3897,191,130,174.78
10927,3897,35,14,217.41
10928,3898,47,182,492.62
10929,3898,94,9,466.98
10930,3898,174,1424,280.52
10931,3898,147,51,77.15
10932,3898,188,30,215.67
10933,3898,173,7,387.11
10934,3898,154,121,69.91
10935,3898,98,278,427.25
10936,3899,14,265,629.58
10937,3899,107,749,591.52
10938,3899,103,649,696.67
10939,3900,112,5,415.55
10940,3901,55,463,80.11
10941,3901,139,221,188.21
10942,3901,9,128,638.97
10943,3901,7,18,715.48
10944,3902,155,560,286.35
10945,3903,116,120,493.66
10946,3903,44,253,345.49
10947,3903,17,277,259.35
10948,3904,140,5,152.15
10949,3905,84,17,381.59
10950,3906,157,17,598.04
10951,3907,16,10,527.35
10952,3908,84,26,381.21
10953,3908,170,522,259.15
10954,3909,15,22,719.37
10955,3909,168,14,515.44
10956,3909,84,382,371.96
10957,3910,66,637,507.25
10958,3910,156,584,577.32
10959,3910,44,35,275.34
10960,3911,169,15,40.25
10961,3911,163,113,524.29
10962,3912,126,123,417.95
10963,3913,167,492,479.0
10964,3913,173,50,425.6
10965,3914,155,507,222.35
10966,3914,163,13,562.94
10967,3915,143,1058,521.09
10968,3915,4,98,578.66
10969,3915,187,30,503.06
10970,3916,49,59,450.07
10971,3916,187,36,474.07
10972,3916,63,12,566.85
10973,3917,12,71,142.3
10974,3917,51,26,441.6
10975,3917,190,7,278.44
10976,3917,103,30,762.66
10977,3917,22,613,80.51
10978,3917,53,580,153.6
10979,3918,74,727,246.86
10980,3918,91,668,316.95
10981,3918,175,10,326.3
10982,3918,116,313,501.99
10983,3919,44,139,339.98
10984,3919,113,63,654.89
10985,3919,61,6,566.23
10986,3919,48,257,693.56
10987,3919,33,83,356.04
10988,3920,200,21,58.67
10989,3921,68,1075,437.34
10990,3921,3,135,408.31
10991,3921,148,57,369.34
10992,3921,200,427,65.49
10993,3922,169,7,53.95
10994,3922,24,26,195.13
10995,3922,195,24,210.71
10996,3922,114,158,316.25
10997,3922,17,12,242.93
10998,3922,54,730,554.02
10999,3923,13,62,215.39
11000,3924,1,13,313.73
11001,3924,49,251,431.89
11002,3925,165,10,67.87
11003,3925,47,11,518.87
11004,3925,7,17,647.61
11005,3926,131,9,456.78
11006,3926,111,1138,585.21
11007,3927,123,37,757.68
11008,3927,73,9,234.3
11009,3928,34,10,99.38
11010,3928,125,88,547.85
11011,3928,106,1135,57.68
11012,3929,63,140,562.84
11013,3929,156,759,656.72
11014,3930,149,32,431.27
11015,3930,25,86,214.23
11016,3931,17,7,267.69
11017,3931,80,120,82.14
11018,3931,64,174,519.96
11019,3931,18,24,1.82
11020,3931,77,285,117.62
11021,3931,8,687,570.59
11022,3932,138,564,506.23
11023,3933,130,20,22.71
11024,3933,94,256,489.24
11025,3933,106,25,52.14
11026,3933,173,57,392.41
11027,3934,180,53,390.24
11028,3934,93,284,178.27
11029,3934,182,27,516.43
11030,3934,24,10,176.16
11031,3934,95,173,87.54
11032,3935,141,26,415.07
11033,3935,133,56,187.55
11034,3935,72,650,318.22
11035,3936,12,7,138.91
11036,3936,109,24,496.56
11037,3936,142,646,621.81
11038,3937,198,83,208.5
11039,3937,48,58,708.86
11040,3938,59,58,721.61
11041,3939,34,236,91.27
11042,3939,119,54,549.29
11043,3939,72,44,322.29
11044,3939,177,36,378.25
11045,3939,141,500,450.71
11046,3939,76,123,69.96
11047,3939,117,598,219.36
11048,3940,17,53,277.04
11049,3940,176,142,427.26
11050,3940,41,738,145.1
11051,3941,7,144,673.06
11052,3942,38,1008,537.54
11053,3942,199,1127,609.35
11054,3942,50,6,35.72
11055,3942,92,1469,184.57
11056,3942,173,52,418.92
11057,3943,85,12,499.43
11058,3943,68,337,406.13
11059,3944,16,1120,460.01
11060,3944,109,136,462.73
11061,3945,41,1124,163.25
11062,3945,190,289,235.22
11063,3946,37,1393,607.99
11064,3946,55,82,93.66
11065,3947,95,59,104.92
11066,3947,150,19,361.97
11067,3948,136,245,390.21
11068,3948,90,1408,61.43
11069,3948,86,281,408.53
11070,3949,133,246,188.23
11071,3949,30,70,283.3
11072,3950,117,24,254.62
11073,3950,67,122,171.12
11074,3950,114,125,305.43
11075,3951,87,558,515.8
11076,3951,169,10,46.12
11077,3952,162,676,426.88
11078,3953,183,10,308.58
11079,3954,83,68,193.71
11080,3954,182,11,667.28
11081,3954,158,16,45.55
11082,3955,186,573,601.98
11083,3955,34,8,79.64
11084,3955,62,51,431.6
11085,3955,174,755,316.06
11086,3956,176,36,571.14
11087,3956,31,28,343.26
11088,3956,65,441,447.63
11089,3956,57,1088,571.33
11090,3957,16,60,431.35
11091,3957,50,161,40.99
11092,3958,169,138,49.06
11093,3958,196,20,46.14
11094,3958,36,1472,339.66
11095,3958,184,56,240.55
11096,3959,187,55,554.32
11097,3959,167,32,440.31
11098,3959,20,121,482.56
11099,3960,61,34,498.58
11100,3960,200,15,65.1
11101,3960,34,109,98.73
11102,3961,196,303,41.49
11103,3961,177,33,415.64
11104,3961,192,179,545.26
11105,3961,21,7,211.15
11106,3962,44,538,346.78
11107,3963,5,128,491.09
11108,3963,41,154,171.42
11109,3964,30,1294,314.79
11110,3964,24,266,183.54
11111,3965,107,590,576.72
11112,3965,185,106,295.97
11113,3965,47,74,449.68
11114,3965,89,419,57.98
11115,3965,168,824,554.32
11116,3965,103,13,647.64
11117,3965,178,20,429.87
11118,3966,194,226,158.25
11119,3966,162,146,445.13
11120,3966,169,13,43.14
11121,3966,185,455,245.17
11122,3966,125,35,525.8
11123,3966,80,29,75.93
11124,3966,155,24,252.93
11125,3966,44,9,359.48
11126,3967,123,1427,767.83
11127,3967,136,249,349.97
11128,3968,149,111,445.0
11129,3969,188,27,233.63
11130,3969,54,9,753.92
11131,3970,1,193,298.09
11132,3970,42,929,40.36
11133,3971,54,530,707.2
11134,3972,109,8,361.56
11135,3972,184,248,276.26
11136,3972,167,8,404.36
11137,3973,89,27,70.14
11138,3973,126,1161,432.94
11139,3974,77,7,138.81
11140,3974,75,268,214.16
11141,3975,185,426,227.78
11142,3975,63,19,518.34
11143,3975,199,559,676.65
11144,3976,127,213,300.13
11145,3976,123,709,722.59
11146,3976,159,5,254.95
11147,3976,154,8,64.69
11148,3977,197,903,335.79
11149,3977,91,381,274.72
11150,3977,8,61,533.1
11151,3977,119,112,680.57
11152,3978,58,26,340.39
11153,3978,143,11,556.47
11154,3979,155,513,223.76
11155,3980,143,294,616.19
11156,3980,90,268,52.37
11157,3980,6,139,674.11
11158,3981,172,110,79.4
11159,3981,99,113,186.74
11160,3981,66,54,641.4
11161,3982,40,24,50.71
11162,3982,199,604,544.31
11163,3982,196,36,45.58
11164,3983,35,8,192.29
11165,3983,120,408,550.5
11166,3983,178,271,491.97
11167,3984,39,180,60.35
11168,3984,12,1291,133.17
11169,3984,105,144,496.13
11170,3985,130,7,21.28
11171,3985,121,377,189.09
11172,3986,128,14,431.17
11173,3986,34,71,95.8
11174,3987,145,85,517.19
11175,3987,139,1086,225.12
11176,3988,120,9,450.05
11177,3988,164,675,473.9
11178,3989,1,115,326.06
11179,3989,56,57,442.89
11180,3990,139,9,234.3
11181,3990,1,13,323.42
11182,3990,23,17,557.81
11183,3990,91,521,295.31
11184,3990,53,159,138.69
11185,3991,18,15,1.81
11186,3991,71,160,187.34
11187,3992,116,249,462.56
11188,3992,100,859,427.63
11189,3992,8,294,583.74
11190,3992,26,110,580.89
11191,3992,199,731,670.22
11192,3993,173,454,448.45
11193,3994,176,55,542.7
11194,3995,147,104,72.73
11195,3996,182,286,667.23
11196,3996,2,813,714.92
11197,3996,18,202,1.97
11198,3997,75,16,263.91
11199,3997,61,862,585.5
11200,3997,184,734,300.38
11201,3998,91,7,249.59
11202,3998,162,126,382.11
11203,3999,183,698,308.66
11204,3999,57,12,421.18
11205,3999,189,21,607.17
11206,4000,26,5,538.17
11207,4000,175,55,304.22
11208,4001,164,67,468.81
11209,4002,78,760,593.05
11210,4002,74,63,278.69
11211,4002,22,7,83.48
11212,4003,134,69,186.42
11213,4003,143,71,595.92
11214,4004,69,51,320.05
11215,4004,44,6,345.91
11216,4004,164,25,455.32
11217,4005,157,731,673.74
11218,4005,29,1273,153.25
11219,4005,69,264,384.64
11220,4005,195,819,249.86
11221,4006,42,10,39.86
11222,4007,159,256,278.73
11223,4007,143,72,590.87
11224,4007,129,8,688.66
11225,4008,124,78,672.53
11226,4008,52,6,536.7
11227,4009,137,33,275.0
11228,4009,149,784,438.39
11229,4009,5,6,540.21
11230,4010,83,101,164.06
11231,4010,133,70,194.91
11232,4011,46,1310,174.01
11233,4011,41,126,135.35
11234,4012,78,366,712.38
11235,4012,11,64,175.89
11236,4012,94,9,638.28
11237,4013,176,58,552.56
11238,4013,118,143,519.67
11239,4013,140,364,137.49
11240,4013,188,207,216.18
11241,4014,19,285,545.55
11242,4014,6,82,677.78
11243,4014,34,11,100.3
11244,4014,182,13,645.83
11245,4014,179,1415,243.01
11246,4015,18,24,2.06
11247,4015,91,11,242.51
11248,4016,131,163,571.88
